AverageFactor	Abramis brama	Alburnoides bipunctatus	Alburnus alburnus 	Anguilla anguilla	Aspius aspius	Ballerus sapa 	Barbatula barbatula	Barbus barbus	Blicca bjoerkna	Carassius carassius	Carassius gibelio	Chalcalburnus chalcoides mento	Chondrostoma nasus	Cottus gobio	Cyprinus carpio	Esox  lucius	Eudontomyzon vladykovi	Gasterosteus aculeatus	Gobio gobio	Gymnocephalus baloni	Gymnocephalus cernua	Gymnocephalus schraetser	Hucho hucho	Ictalurus spp   ? 10  	Lampetra planeri	Lepomis gibbosus  ? 20  	Leucaspius delineatus  ? 10  	Leuciscus idus	Leuciscus leuciscus	Lota lota	Misgurnus fossilis	Neogobius melanostomus	Oncorhynchus mykiss	Perca fluviatilis	Phoxinus phoxinus	Ponticola kessleri	Proterorhinus semilunaris	Pseudorasbora parva 	Rhodeus amarus	Romanogobio uranoscopus	Romanogobio vladykovi	Rutilus rutilus	Rutilus virgo	Salmo trutta  lacustris	Salmo trutta fario	Salvelinus fontinalis	Sander lucioperca	Scardinius erythrophthalmus	Silurus glanis	Squalius cephalus	Telestes souffia	Thymallus thymallus	Tinca tinca	Vimba vimba	Zingel streber	Zingel zingel
Maisinger Bach.67547	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6,5	1,5	0	0	0	0	0	0	0	0	0	0	80,5	0,5	0	0	0	4,5	0	0	0	0	0	0
Mangfall.12043	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0,8	0	0	0	0	0	0	0	0	0	0	0	0	0	2,8	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	53,6	0	0	0	0	0	0
Mangfall.12043	0	0	0	0	0	0	0	70,66666667	0	0	0	0	1,666666667	1,666666667	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	9,333333333	0	0	0	0	0	0	0	0	0	0	0	36	0	0	0	0	359,3333333	0	0	0	0	0	0
Mauerner Bach.107531	0	0	0	0	0	0	0	0	0	1,333333334	1,333333334	0	0	0	0	0	0	96,66666667	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	38,66666666	0	0	0	0	0	0	0	0	0	63,33333334	0	0	0	0	13,33333333	0	0	0	0	0	0
Mauerner Bach.107531	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6,666666667	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2,666666667	0	0	0	0	0	0	0	0	0	6,000000001	0	0	0	0	0,666666667	0	0	0	0	0	0
Memminger Ach.105830	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4,5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20,5	0	0	0	0	0	0	0	0	0	0	0	36,5	1,5	0	0	0	0	0	81	0	0	0	0
Memminger Ach.105830	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	4,5	0	0	0	0	0	0	165	0	0	0	0
Memminger Ach.105830	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12,66666667	0	0	0	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	5	0	0	0	0
Mindel.2384	2,269503546	35,88652482	11,91489362	6,09929078	0	0	0	0,141843972	0	0	0	0	0	0	1,843971631	1,134751773	0	0,283687943	1,985815603	0	0	0	0	0	0	0	0	0	4,539007092	0	0	0	0	11,34751773	0,141843972	0	0	0,141843972	0	0	0	22,9787234	0	0	0,141843972	0	0	0	0	8,510638298	0	0	0,141843972	0	0	0
Mitternacher Ohe.139182	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1,2	0	13,8	0	0	0	0	0,6	0	0	0,6	0,2	0	0	0	0	0	0	0	0	0	0	52	0	0	0	0	0	0	8	0	0	0	0
Mittlere Aurach.103234	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mittlere Ebrach.105380	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	2,5	0	0	40,5	0	0	0	0	0	0	0	0	0	62,5	0	0	0	0	9	0	0	0	22	0	0	0	62	0	0	0	0	1	1,5	0	19,5	0	0	0,5	0	0	0
Mittlere Ebrach.105380	0	0	0	1	0	0	22,5	0	0	0	0	0	0	0	0	14	0	0,5	1045	0	1	0	0	0	0	0	0	0	40	0	0	0	0	20	0	0	0	0,5	0	0	0	84	0	0	0	0	1	2	0	56,5	0	0	0,5	0	0	0
Mittlere Ebrach.105380	0	0	0	0,4	0	0	7,2	0	0	0	0	0	0	0	0	4	0	0	182	0	0	0	0	0	0	0	0	0	11,2	0	0	0	0	5,6	0	0	0	100,8	0,8	0	0	87,6	0	0	0	0	0,4	9,6	0	11,2	0	0	0,4	0	0	0
Mittlere Ebrach.105380	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3,2	0	0	951,6	0	0	0	0	0	0	0	0	0	8,4	0	0	0	0	15,2	0	0	0	0,4	1,6	0	0	73,2	0	0	0	0	0	2	0	3,2	0	0	0	0	0	0
Mömling.22192	0	0,869565217	0	0	0	0	13,47826087	0	0	0	0	0	0	0	0	0	0	0	44,78260869	0	0	0	0	0	0	0	0	0	7,826086956	0	0	0	0	0	6,52173913	0	0	0	0	0	0	0,434782609	0	0	9,565217391	0	0	0	0	2,608695652	0	0	0	0	0	0
Mömling.22192	0	0	0	0,434782609	0	0	39,13043478	0	0	0	0	0	0	0	0	0	0	0	47,39130435	0	0	0	0	0	0	0	0	0	1,739130435	0	0	0	0	0	0	0	0	0	0	0	0	6,086956522	0	0	9,565217392	0	0	0	0	5,652173913	0	0	0	0	0	0
Moosach.12119	0	0	0	0	0	0	3,018867925	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	109,8113208	0	0	0	0	0	0	6	0	0	0	0
Moosach.12119	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	40,66666667	0	0	0	0	0	0	5	0	0	0	0
Mud.95803	0	0	0	0	0	0	137	0	0	0	0	0	0	0	0	0	0	0	63,5	0	0	0	0	0	3,5	0	0	0	0	0	0	0	2,5	0	43,5	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0
Mud.95803	0	0	0	0,5	0	0	1024	0	0	0	0	0	0	0	0	0	0	0	38,5	0	0	0	0	0	20,5	0	0	0	0	0	0	0	2	0	87,5	0	0	0	0	0	0	0	0	0	6,5	0	0	0	0	0	0	0	0	0	0	0
Muglbach.23521	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3,666666667	0	0	0	0	0,333333333	0	0	0	0	0	0	0	0	0	0	0	0,333333333	0	0	37,66666666	0	0	0	0	0	0	1	0	0	0	0
Muglbach.23521	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,333333333	0	0	0	0	0	0	0	0	0	7,333333333	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,666666666	0	0	60	0	0	0	0	0	0	2	0	0	0	0
Mühlbach.2840	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Murach.40553	0,5	0,5	0	0	0	0	0	0	0	0	0	0	0	0	0	0,5	0	0	62	0	0	0	0	0	30	0	1	0	29	0	0	0	0	0	0	0	0	4	0	0	0	15	0	0	30,5	0	0	0	0	16	0	0	0,5	0	0	0
Murach.40553	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	2,5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	3	0	0	0	0	0	0
Murn.12100	0	95,71428571	0	0	0	0	0	14,85714286	0	0	0	0	3,428571429	3,428571429	0	0	0	0	22	0	0	0	0	0	0	0	0	0	0,857142857	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7,714285714	0	0	0	0	2	0	0	0	0	0	0
Muschwitz.24220	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28,8	0	0	0	0	0	0	0	0	0	0	0
Muschwitz.24220	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	29,2	0	0	0	0	0	0	0	0	0	0	0
Naab.8104	0,75471698	0	15,77358491	8,528301887	0,226415094	0	0	0	0	0	0	0	0	0	0,075471698	2,188679245	0	0	1,660377358	0	0	0	0	0	0	0	0	0,150943396	0,075471698	0	0	0	0	5,056603773	0	0	0	0	0	0	0	14,94339623	0	0	0	0	0	0,075471698	1,584905661	2,339622642	0	0	0	0,075471698	0	0
Naab.8104	1,358490565	0	16,22641509	7,849056604	0,301886792	0,150943396	0	0	0	0	0	0	0	0	0,150943396	2,037735849	0	0	0,603773585	0	0	0	0	0	0	0	0	0,226415094	0	0	0	0	0	2,490566038	0	0	0	0	0	0	0	6,264150944	0	0	0	0	0,150943396	0,150943396	0,830188678	0,75471698	0	0	0	0	0	0
Naab.8104	2,716981131	0	7,622641509	10,94339623	0,150943396	0,150943396	0	0,075471698	1,056603774	0	0	0	0,075471698	0,075471698	0	1,811320755	0	0	0,754716981	0	0	0	0	0	0	0	0	0,075471698	0	0	0	0	0	6,264150943	0	0	0	0	0	0	0	21,73584906	0	0	0	0	0	0,075471698	1,811320755	2,188679245	0	0	0,075471698	0	0	0
Naab.8104	0,389863548	0	73,99610136	11,15009747	0	0	0	0,467836257	0	0	0	0	0,311890838	0,311890838	0,155945419	3,50877193	0	0	3,040935673	0	0	0	0	0	0	0,07797271	0	0,623781676	0,07797271	0,07797271	0	0	0	15,98440546	0	0	0	0	0,545808967	0	0	40,70175439	0	0	0	0	0,07797271	0,07797271	4,132553606	48,57699805	0	0	0,155945419	0	0	0
Nassach.19493	0	0	0	4,5	0	0	23,5	0	0	0	0	0	0	0	0	0,5	0	0	103	0	0	0	0	0	0	0	0	0	18,5	0	0	0	0	0	0	0	0	0,5	0	0	0	23	0	0	3	0	0	0	0	9	0	0	0	0	0	0
Nassach.19493	0,5	0	0	4	0	0	26,5	0	0	0	0	0	0	0	0	0	0	0	49	0	0	0	0	0	0	0	0	0	27	0	0	0	0	0,5	0	0	0	0	0	0	0	21,5	0	0	2,5	0	0	0	0	7,5	0	0	0	0	0	0
Nassach.19493	0	0	0	3	0	0	37,5	0	0	0	0	0	0	0	0	1	0	0	82,5	0	0	0	0	0	0	0	0	0	23,5	0	0	0	0	0	0	0	0	0	0	0	0	16,5	0	0	16	0	0	0	0	4	0	0	0	0	0	0
Nau.103188	0	0	0	1,6	0	0	0	0,8	0	0	0	0	0	0	0,8	4,4	0	0	1,6	0	0	0	0	0	0	0	0	0	4,4	0	0	0	0	4	0	0	0	0	0	0	0	1,6	0	0	0,8	0	0	0	0	6,4	0	0	0	0	0	0
Nau.103188	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0,4	1,2	0	0	4,4	0	0	0	0	0	0	0	0	0	5,2	0	0	0	0	2	0	0	0	0	0	0	0	0,4	0	0	0,4	0	0	0	0	2,8	0	0	0	0	0	0
Oberreithnauer Ach.105788	0	0	0	0,930232558	0	0	4,186046511	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,465116279	0	0	0	0	0	0	0	0	0	0	0	66,97674418	0	0	0	0	0	6,511627907	0	0	0	0	0
Oberreithnauer Ach.105788	0	0	0	0,701754386	0	0	11,22807018	0	0	0,350877193	0,350877193	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,350877193	0,350877193	0	0	0	0	0	0	0	0	0	0	62,80701755	0	0	0	0	0	0	0	0	0	0	0
Oberreithnauer Ach.105788	0	0	0	0,701754386	0	0	9,473684211	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,701754386	0	0	35,43859649	0	0	0	0	0	2,105263158	0	0	0	0	0
Ölschnitz.14137	0	0	0	0	0	0	22,5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28	0	0	0	0	0	0	0	0	0	0	0
Ölschnitz.14137	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12,66666667	0	0	0	0	0	0	0	0	0	0	0
Ölschnitz.14137	0	0	0	0	0	0	4,333333333	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0
Otterbach.10059	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13,66666667	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0,666666667	0	0	0	0	0	0	0	4,666666666	0	0	0,333333333	0	0	0	0	38,66666667	0	0	0	0	0	0
Otterbach.10059	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	154,6666667	0	0	0	0	0	0	0	0	0	0	0	0	0	0,666666667	0	0	0	0	0	0	0	0	0,333333333	0	0	0	0	0	0	0	8,666666666	0	0	0	0	0	0
Paar.3309	1,4	0,2	11,2	12,8	0	0	0	4,2	0,2	0	0	0	0,6	0,6	0,2	0,6	0	1	7,6	0	0	0	0	0	0	0	0	2,6	3	0	0	0	0	7	0	0	0	0	0	0	0	12,2	0	0	0,2	0	0	0	0,2	12,6	0	1	0	0	1	0
Paar.3309	1,2	7,2	22,8	12,6	0	0,4	0	5,2	0	0	0	0	0	0	0,8	1,4	0	0	7,4	0	0	0	0	0	0	0	0	1	11,2	0	0	0	0	4,4	0	0	0	0	0	0	0	11,8	0	0	0,2	0	0,2	0	0	6,6	0	1	1	0	0,4	0
Paar.3309	2,2	8,2	26,4	11	0	0	0	4,6	1,6	0	0	0	0,4	0,4	0,2	0,2	0	0	5,6	0	0,4	0	0	0	0	0	0	0,6	8,8	0,2	0	0	0	2,4	0,4	0	0	0	0	0	0	12,2	0	0	0	0	0,2	0	0	12,8	0	0	0	0,6	2,4	0
Paar.3309	0,8	25,8	13,8	13	0	0,2	1	10,4	2	0	0	0	1,8	1,8	0	0	0	3,8	7,4	0	0	0	0,6	0	0	0	0	1,2	12,8	0	0	0	0	3,6	0	0	0	0	0,8	0	0	28	0	0	0	0	0	0	0	23,4	0	0	0	0	0	0
Paar.3309	0,16	8,64	3,04	5,44	0	0	0,16	2,88	0	0	0	0	0,16	0,16	0	0,16	0	1,28	1,44	0	0,16	0	0	0	0	2,24	0	0,32	0,8	7,04	0	0	0	0,48	0	0	0	0	2,4	0	0	2,08	0	0	0,16	0	0	0	0	6,4	0	0	0,32	0	0,16	0
Pegnitz.103232	0	0	0	0	0	0	1,333333334	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2,666666667	0	0	0	0	0	0	8	0	0	0	0	0	0	6	0	0	0	0
Pegnitz.103232	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Peitinger Mühlbach.103146	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2,857142857	0	0	0,285714286	0	0	0	0	0	0	0	0	4,285714286	0	0	96,57142857	0	0	0	0	0,285714286	0	4	0	0	0	0
Pentinger Bach.9233	0	0	0	0	0	0	56,81818182	0	0	0,909090909	0,909090909	0	0	0	0,454545455	0	0	0	60	0	0	0	0	0	0	0	0	0	1,363636364	0,454545455	0	0	0	0,909090909	0	0	0	2,727272728	0	0	0	0	0	0	12,27272727	0	0	0	0	33,63636364	0	0	0	0	0	0
Pentinger Bach.9233	0	0	0	0	0	0	30,5	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9,5	0	0	0	0	3	0	0	0	0	0	0
Perlbach.96980	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,357142857	0	0	0	0	0	0	0	0	2,142857143	0	0	17,14285714	0	0	0	0	13,92857143	0	0	0,357142857	0	0	0
Perlbach.96980	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,357142857	2,142857143	0	0	0	0	0	0	0	0	0	0	8,571428571	0	0	0	0	5,714285714	0	0	0	0	0	0
Petzenbach.31593	0	0	0	0	0	0	236,7857142	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Pfatter.106666	0	0	0	0	0	0	0,4	0	0	0	0	0	0	0	0	0,8	0	5,2	19,6	0	0	0	0	0	0	0	0	0,4	19,2	0	0	0	0	0,8	0	0	0	0,4	0,8	0	0	1,6	0	0	0	0	0	2,4	0	3,6	0	0	0,4	0	0	0
Pfatter.106666	0	0	0,4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3,2	2,8	0	0	0	0	0	0	0	0	8,8	2,4	0	0	0	0	0,4	0	0	0	6	0	0	0	4	0	0	0,4	0	0	0	0	2	0	0	0	0	0	0
Pfatter.106666	0	0	0	0,4	0	0	0,4	0	0	0	0	0	0	0	0	0	0	200	32,4	0	0	0	0	0	0	0	0	0	0	0	0	0	0,4	1,6	2	0	0	18,4	0	0	0	2	0	0	0,4	0	0	0	0	5,2	0	0	0	0	0	0
Pfatter.106666	0	0	0	0,8	0	0	1,2	0	0	0	0	0	0	0	0	0	0	160	3,2	0	0	0	0	0	0	0	0	0	1,2	0	0	0	0	0,4	1,6	0	0	0,8	0	0	0	0,4	0	0	1,2	0	0	0,4	0	0	0	0	0	0	0	0
Pfatter.106666	0	0	0	0	0	0	0	0	0	0	0	0	0,4	0,4	0	0,8	0	100	5,2	0	0	0	0	0	0	0	0	17,6	5,6	0	0	0	0	0	0	0	0	0,8	0	0	0	10,8	0	0	0,4	0	0	2,8	0	7,2	0	0	0	0	0	0
Pfettrach.11307	0	0	0	0	0	0	40	0	0	0	0	0	0	0	0	0	0	6,4	4	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	12	0	0	2,8	0,4	0	0	0	0	0	0,8	0	0	0	0	0	0	0	0	0	0	0
Pfreimd.6499	0,476190476	0	7,380952381	0	0	0	0	0	0	0	0	0	0,238095238	0,238095238	0	1,19047619	0	0	0,476190476	0	0	0	0	0	0	0	0	0	0,238095238	1,19047619	0	0	0	0,952380952	0	0	0	0	0	0	0	14,52380952	0	0	0	0	0	0	0	0,952380952	0	0	0	0	0	0
Pfreimd.6499	0	0	8,8	0	0	0	0	0,2	0	0	0	0	0,2	0,2	0	1,4	0	0	4,6	0	0	0	0	0	0	0	0	0	0,2	0,8	0	0	0	0,2	0	0	0	0	0	0	0	78,2	0	0	0	0	0	0	0	3,6	0	0	0,4	0	0	0
Pfreimd.6591	0	10,44444444	0,666666667	0,222222222	0	0	2	1,333333333	0	0	0	0	0,222222222	0,222222222	0	4	0	0	18,22222222	0	0	0	0	0	1,111111111	0	0	0	0,222222222	0,222222222	0	0	0	5,333333333	0	0	0	4	0	0	0	2,666666667	0	0	1,333333333	0	0	0,222222222	0,222222222	38	0	0	0	0	0	0
Pfreimd.103243	0	0	9,636363636	0,181818182	0	0	0,545454545	0	0	0	0	0	0	0	0	1,090909091	0	0	13,09090909	0	0	0	0	0	0	0	0	0	5,272727273	0	0	0	0	0,363636364	0	0	0	0	0	0	0	27,27272727	0	0	0,727272728	0	0,727272727	0	0	11,81818182	0	0	0	0	0	0
Pfreimd.103243	0	0	4,782608696	0	0	0	3,695652174	0	0	0	0	0	0	0	0	2,608695652	0	0	18,69565218	0	0	0	0	0	0	0	0	0	3,913043477	0	0	0	0,217391304	4,347826087	0	0	0	0	0	0	0	88,26086957	0	0	0	0	0	0	0	15,43478261	0	0	0,434782608	0	0	0
Pfreimd.103243	0,243902439	0	2,195121951	0,243902439	0	0	1,463414634	0	0	0	0	0	0	0	0	1,951219512	0	0	22,68292683	0	0	0	0	0	0	0	0	0	6,097560976	0	0	0	0	1,707317073	0	0	0	0	0	0	0	25,36585366	0	0	1,219512195	0	0	0	0	11,70731707	0	0	0,243902439	0	0	0
Pleichach.103427	0	0	1,5	0	0	0	107,5	0	0	0	0	0	20,5	20,5	0	0	0	0	501,5	0	0	0	0	0	0	0	0	0	0	1,5	0	0	0	0	0	0	0	2	1	0	0	0,5	0	0	2,5	0	0	0	0	0	0	0	0	0	0	0
Pleichach.103427	0	0	0	0	0	0	193	0	0	0,5	0,5	0	9	9	0	0	0	0	556	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	5,5	0	0	0	2	0	0	1	0	0	0	0	1	0	0	0,5	0	0	0
Pleichach.103427	0	0	0	0	0	0	37,5	0	0	0	0	0	7	7	0	0	0	0	400	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	50	0	0	0	1	0	0	0	0	0	0	0	2	0	0	0	0	0	0
Pleichach.103430	0,5	0	0	0	0	0	500	0	0	0	0	0	82,5	82,5	0	0	0	0	125	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4,5	0	0	3,5	0	0	0	0	1,5	0	2	0	0	0	0
Pleichach.103430	0	0	0	0	0	0	96	0	0	0	0	0	19,5	19,5	0	0	0	9,5	17,5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	1	0,5	0	0	0
Pudelbach.96530	0	0	0	0,526315789	0	0	0	0	0	20	20	0	0	0	1,578947368	0	0	0	6,842105263	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14,73684211	17,89473685	0	0	101,5789474	0	0	0,526315789	0	0	5,789473684	0	2,105263157	0	0	0	0	0	0
Pudelbach.96530	0	0	0	0	0	0	0	0	0	16,84210526	16,84210526	0	0	0	87,36842105	0	0	0	27,36842106	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	33,68421052	47,36842106	0	0	74,7368421	0	0	0	0	0	0	0	12,63157895	0	0	0	0	0	0
Pulschnitz.23588	0,5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25	0	0	0	0	0	0	0	0	3,5	0	0	0	0	0	0	0	15	0	0	34	0	0	0,5	0	0	0	0	0	0	0	0
Rauhe Ebrach.19124	0	0,666666667	0	4,333333333	0	0	0	0	0	0	0	0	0	0	2,333333333	1,666666666	0	0	15,33333333	0	0	0	0	0	0	0	0	0	7,666666666	0,666666667	0	0	0	2,333333333	0	0	0	2	2	0	0	28,33333333	0	0	1	0	0	0	0	5,666666667	0	0	0,333333333	0	0	0
Rauhe Ebrach.19124	0	7	0	4,333333333	0,333333333	0	2	0	0	0	0	0	0	0	0	1,666666666	0	0	27	0	0	0	0	0	0	0	0	0	14,33333334	1,333333333	0	0	0	0,333333333	0	0	0	1,666666667	3,333333334	0	0	39,33333333	0	0	0	0	0,333333333	1	0	15,33333333	0	0	0	0	0	0
Rednitz.103229	5,23076923	0	0	1,538461538	0	0	0,153846154	1,076923077	0	0	0	0	0	0	0	0	0	0,153846154	16,15384616	0	0	0	0	0	0	0,153846154	0	0	0	0	0	0	0	0,769230769	0	0	0	0,153846154	1,538461538	0	0	187,0769231	0	0	0	0	4	1,384615385	0	2,76923077	0	0	0,461538462	0	0	0
Rednitz.103229	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Regen.9650	0,076923077	0	28,38461539	0,769230769	3,846153847	0	0	3,076923077	0	0	0	0	2,384615384	2,384615384	0,846153846	4,153846153	0	0	9,846153846	0	0	0	0	0	0	0	0	4,153846155	9,692307692	0,153846154	0	0	0	6,076923077	0	0	0	1,923076923	0,307692308	0	0	17,46153846	0	0	0	0	0,692307692	0,076923077	0,461538462	19,15384615	0	0	0,692307693	0,846153846	0	0
Regen.9650	0,2	0	92,8	1,133333334	1	0	0	0,733333334	0	0	0	0	1,2	1,2	0,600000001	7,066666667	0	0	23,26666667	0	0	0	0	0	0	0	0	4,066666667	4,733333334	0,133333334	0	0	0	19,53333333	0	0	0	0,2	0,266666666	0	0	16,46666666	0,666666667	0	0	0	0,466666666	0,133333333	1	10,86666667	0	0	1,999999999	0,066666667	0,066666667	0
Regen.9650	0,2	0	29,06666666	1,333333333	0,066666667	0	0	0,6	0,133333333	0	0	0	1,933333335	1,933333335	0,266666667	1,999999999	0	0	2,866666666	0	0	0	0	0	0,133333333	0	0	0,933333334	3,866666666	0,066666667	0	0	0	8,466666667	0	0	0	1,866666667	0,866666667	0	0	23,93333334	0,066666667	0	0	0	0,066666667	0,133333333	1,4	18,66666667	0	0	1,200000001	0	0	0
Regen.9734	0,08	3,6	28,24	2,16	0	0	0	0,24	0	0	0	0	0,08	0,08	0,08	7,28	0	0	0,96	0	0	0	0	0	0	0	0	3,44	0,48	0,16	0	0	0,08	13,04	0	0	0	1,28	0,16	0	0	40	0	0	0,08	0	0,24	0,24	1,2	94	0	0	0,48	0	0,08	0
Regnitz.17984	0,066666667	2,666666667	0	8,266666666	0	0	0	0,133333333	0	0	0	0	1,066666666	1,066666666	0,2	0,933333334	0	0,2	2,2	0	0	0	0	0	0	0	0	0	1,266666667	0	0	0	0	0,066666667	0	0	0,333333333	1,4	0	0	0	19,4	0	0	0	0	0,133333333	0,333333334	0,133333334	4,2	0	0	0,066666667	0	0	0
Regnitz.17984	0	5,68	1,28	5,04	0	0	0,24	0,08	0	0	0	0	0	0	0,4	0,72	0	0,08	2,8	0	0	0	0	0	0	1,6	0	0	2	0	0	0	0	0,32	0	0	2,96	4,48	0	0	0	8,64	0	0	0	0	0	0,32	0,08	5,2	0	0	0,4	0	0	0
Regnitz.17984	0	0,56	0,32	4,72	0	0	0,4	0	0	0	0	0	0	0	0,08	0,08	0	0,08	0,32	0	0	0	0	0	0	0,64	0	0	0,32	0	0	0	0	0,08	0	0	0,48	0	0	0	0	5,2	0	0	0	0	0	0	0,08	3,36	0	0	0	0	0	0
Regnitz.18948	0,133333334	0	2,066666667	6,933333334	0	0	0	0,8	0	0	0	0	0	0	0,2	0,333333333	0	0	0	0	0	0	0	0	0	0	0	0	4,533333334	0,066666667	0	0	0	0,8	0	0	0	0	0	0	0	2	0	0	0	0	0	0,266666667	0,066666667	1	0	0	0,066666667	0	0	0
